PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC
ECP35,yahO,E.coli,D04,PM09,IF10a,R2,6% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,233.22755124289256,25.70832569230612,48.0,7872.208134150834
ECP33,yahO,E.coli,D04,PM10,IF10a,R1,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,248.70347760094708,21.950102269229436,27.75,7731.621584077429
ECP36,yahO,E.coli,D04,PM10,IF10a,R2,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,212.4842159182569,16.9354641730759,33.0,6605.406246849246
ECP34,yahO,E.coli,D04,PM11C,IF10a,R1,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,236.47379747114007,36.13388743413799,39.5,9279.083799459311
ECP37,yahO,E.coli,D04,PM11C,IF10a,R2,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,241.1022224711398,36.59965617501672,38.0,9386.95922938431
ECP32,yahO,E.coli,D05,PM09,IF10a,R1,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,256.79985995671586,52.392978038445335,37.0,10619.492792130372
ECP35,yahO,E.coli,D05,PM09,IF10a,R2,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,264.5031082451769,55.63560500100766,38.5,10984.801068971035
ECP33,yahO,E.coli,D05,PM10,IF10a,R1,pH 4.5 + p-Aminobenzoate,"pH, decarboxylase",C00568,CAS 555-06-6,27.343327203511503,4.49480887873294,45.0,1152.0298669425094
ECP36,yahO,E.coli,D05,PM10,IF10a,R2,pH 4.5 + p-Aminobenzoate,"pH, decarboxylase",C00568,CAS 555-06-6,27.502366100572026,2.243523995035808,48.0,986.5039188366268
ECP34,yahO,E.coli,D05,PM11C,IF10a,R1,Demeclocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,296.4332085961367,69.74943313961762,11.75,12332.342552345535
ECP37,yahO,E.coli,D05,PM11C,IF10a,R2,Demeclocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,297.1216969711366,70.58991083143985,11.5,12420.472743216718
ECP32,yahO,E.coli,D06,PM09,IF10a,R1,3% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,262.5352497547925,52.35350958756533,36.5,10983.46453450979
ECP35,yahO,E.coli,D06,PM09,IF10a,R2,3% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,267.3651377595999,54.02360262837772,37.0,11140.335058520202
ECP33,yahO,E.coli,D06,PM10,IF10a,R1,pH 4.5 + L-Cysteic acid,"pH, decarboxylase",C00506,CAS 23537-25-9,198.86542762018067,14.508871384614451,39.25,5428.537579973096
ECP36,yahO,E.coli,D06,PM10,IF10a,R2,pH 4.5 + L-Cysteic acid,"pH, decarboxylase",C00506,CAS 23537-25-9,243.93383308665605,21.60897840384507,48.0,6249.929897990975
ECP34,yahO,E.coli,D06,PM11C,IF10a,R1,Demeclocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,287.6565948220986,67.28390892246432,11.75,11999.822994941904
ECP37,yahO,E.coli,D06,PM11C,IF10a,R2,Demeclocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,288.1967062547909,68.00809331301218,11.5,12078.089451411022
ECP32,yahO,E.coli,D07,PM09,IF10a,R1,4% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,266.7606499999845,51.41704754392504,40.5,11153.369430497714
ECP35,yahO,E.coli,D07,PM09,IF10a,R2,4% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,263.0309493028582,50.88020961843426,43.5,10924.29120585012
ECP33,yahO,E.coli,D07,PM10,IF10a,R1,pH 4.5 + D-Lysine,"pH, decarboxylase",C00739,CAS 923-27-3,273.4759199951764,24.506685307690987,36.75,6681.551930316897
ECP36,yahO,E.coli,D07,PM10,IF10a,R2,pH 4.5 + D-Lysine,"pH, decarboxylase",C00739,CAS 923-27-3,237.36242095190931,25.425829134614048,41.75,7522.448474745955
ECP34,yahO,E.coli,D07,PM11C,IF10a,R1,Demeclocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,227.9157287740253,18.01075967307594,38.75,8158.672026528562
ECP37,yahO,E.coli,D07,PM11C,IF10a,R2,Demeclocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,233.6690001346018,19.936729846152787,27.0,8505.41200484561
ECP32,yahO,E.coli,D08,PM09,IF10a,R1,5% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,267.5360917595834,46.81908750335469,48.0,11161.24139778171
ECP35,yahO,E.coli,D08,PM09,IF10a,R2,5% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,267.46343010575373,51.15398717168432,39.0,11034.361205578616
ECP33,yahO,E.coli,D08,PM10,IF10a,R1,pH 4.5 + 5-Hydroxy-L-Lysine,"pH, decarboxylase",C01211,CAS 1190-94-9,230.13801499037123,20.018549557691077,39.0,6808.983962416543
ECP36,yahO,E.coli,D08,PM10,IF10a,R2,pH 4.5 + 5-Hydroxy-L-Lysine,"pH, decarboxylase",C01211,CAS 1190-94-9,243.25109548075508,27.29325773076772,25.0,7770.586447840094
ECP34,yahO,E.coli,D08,PM11C,IF10a,R1,Demeclocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,148.0734425008111,11.59330636777213,48.0,2014.0876476603005
ECP37,yahO,E.coli,D08,PM11C,IF10a,R2,Demeclocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,109.76440796414246,10.133268365384083,48.0,1494.9044732977882
ECP32,yahO,E.coli,D09,PM09,IF10a,R1,5% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,268.00447421633066,60.48282181155787,12.0,11230.954523874105
ECP35,yahO,E.coli,D09,PM09,IF10a,R2,5% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,277.6420031057532,64.12751199268985,11.75,11532.327994839488
ECP33,yahO,E.coli,D09,PM10,IF10a,R1,pH 4.5 + 5-Hydroxy-L-Tryptophan,"pH, decarboxylase",,CAS 4350-09-8,139.0523177785367,5.374574641163406,48.0,4381.813837570046
ECP36,yahO,E.coli,D09,PM10,IF10a,R2,pH 4.5 + 5-Hydroxy-L-Tryptophan,"pH, decarboxylase",,CAS 4350-09-8,163.32275916912832,6.835809992377676,48.0,5223.393365742581
ECP34,yahO,E.coli,D09,PM11C,IF10a,R1,Nafcillin_1,"wall, lactam",D00928,CAS 7177-50-6,287.8322636009448,67.58162420670033,11.75,11955.33363483327
ECP37,yahO,E.coli,D09,PM11C,IF10a,R2,Nafcillin_1,"wall, lactam",D00928,CAS 7177-50-6,287.71365227402174,68.10431064256363,11.5,12042.959946467032
ECP32,yahO,E.coli,D10,PM09,IF10a,R1,10% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,237.4571617163324,51.48650467518945,35.75,9789.889715023422
ECP35,yahO,E.coli,D10,PM09,IF10a,R2,10% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,246.61957074998568,54.90568866034931,25.5,10217.445188742213
ECP33,yahO,E.coli,D10,PM10,IF10a,R1,"pH 4.5 + DL-Diamino-a,e-Pimelic acid","pH, decarboxylase",C00680,CAS 2577-62-0,251.12625113940845,21.2319744999985,32.25,7616.310469301861
ECP36,yahO,E.coli,D10,PM10,IF10a,R2,"pH 4.5 + DL-Diamino-a,e-Pimelic acid","pH, decarboxylase",C00680,CAS 2577-62-0,256.0580694038314,21.54207238461379,30.5,8074.469917435712
ECP34,yahO,E.coli,D10,PM11C,IF10a,R1,Nafcillin_2,"wall, lactam",D00928,CAS 7177-50-6,285.8789407836373,66.8049272550328,11.75,11920.156975130822
ECP37,yahO,E.coli,D10,PM11C,IF10a,R2,Nafcillin_2,"wall, lactam",D00928,CAS 7177-50-6,282.72402460575285,67.03160058531262,11.25,11811.781659550208
ECP32,yahO,E.coli,D11,PM09,IF10a,R1,15% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,231.73449072586024,45.52756246912298,48.0,9226.50494016375
ECP35,yahO,E.coli,D11,PM09,IF10a,R2,15% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,220.117452096141,39.337965472369206,36.75,8781.20189916746
ECP33,yahO,E.coli,D11,PM10,IF10a,R1,pH 4.5 + Trimethylamine-N-Oxide,"pH, decarboxylase",C01104,CAS 1184-78-7,61.642156184410496,9.36319435924156,48.0,1368.7554772273484
ECP36,yahO,E.coli,D11,PM10,IF10a,R2,pH 4.5 + Trimethylamine-N-Oxide,"pH, decarboxylase",C01104,CAS 1184-78-7,63.77147597882696,5.9534296730765845,48.0,1485.3389265327692
ECP34,yahO,E.coli,D11,PM11C,IF10a,R1,Nafcillin_3,"wall, lactam",D00928,CAS 7177-50-6,273.5654266105611,62.013548339062254,29.75,11429.245511104178
ECP37,yahO,E.coli,D11,PM11C,IF10a,R2,Nafcillin_3,"wall, lactam",D00928,CAS 7177-50-6,276.02748624036855,63.587591471214296,19.75,11541.573768260452
ECP32,yahO,E.coli,D12,PM09,IF10a,R1,20% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,218.7088509109537,46.35172799285596,48.0,8998.948285006998
ECP35,yahO,E.coli,D12,PM09,IF10a,R2,20% Ethylene Glycol,"osmotic sensitivity, ethylene glycol",C01380,CAS 107-21-1,226.2260065950653,43.52756416764066,48.0,8725.690294252596
ECP33,yahO,E.coli,D12,PM10,IF10a,R1,pH 4.5 + Urea,"pH, decarboxylase",C00086,CAS 57-13-6,172.97864226441305,15.78464934615306,39.25,4105.60584431461
ECP36,yahO,E.coli,D12,PM10,IF10a,R2,pH 4.5 + Urea,"pH, decarboxylase",C00086,CAS 57-13-6,219.708562828652,18.34260017307554,48.0,5748.358711422035
ECP34,yahO,E.coli,D12,PM11C,IF10a,R1,Nafcillin_4,"wall, lactam",D00928,CAS 7177-50-6,28.019540524036817,2.7747455635066416,40.75,1146.8075595842463
ECP37,yahO,E.coli,D12,PM11C,IF10a,R2,Nafcillin_4,"wall, lactam",D00928,CAS 7177-50-6,158.61324336822332,12.822144384614518,48.0,4097.717087598754
ECP32,yahO,E.coli,E01,PM09,IF10a,R1,1% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,259.5296052596002,50.54337866801421,20.25,10655.209580658222
ECP35,yahO,E.coli,E01,PM09,IF10a,R2,1% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,266.30061024502703,49.83546221058901,48.0,10933.350838394384
ECP33,yahO,E.coli,E01,PM10,IF10a,R1,pH 9.5,"pH, deaminase control",,CAS pH,250.3443768254077,51.12112749693455,48.0,10411.034386440491
ECP36,yahO,E.coli,E01,PM10,IF10a,R2,pH 9.5,"pH, deaminase control",,CAS pH,238.52284893748617,48.140826943994455,24.0,9872.900347809918
ECP34,yahO,E.coli,E01,PM11C,IF10a,R1,Cefazolin_1,"wall, cephalosporin",D02299,CAS 25953-19-9,299.17437497594415,67.33723767517438,18.5,12582.322939968002
ECP37,yahO,E.coli,E01,PM11C,IF10a,R2,Cefazolin_1,"wall, cephalosporin",D02299,CAS 25953-19-9,305.9995292836361,69.84660340263133,20.5,12862.12417911585
ECP32,yahO,E.coli,E02,PM09,IF10a,R1,2% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,221.09722839421795,23.55544609615237,30.5,8059.788411546362
ECP35,yahO,E.coli,E02,PM09,IF10a,R2,2% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,221.08629340864104,26.0477119999984,35.25,7924.23342190944
ECP33,yahO,E.coli,E02,PM10,IF10a,R1,pH 9.5 + L-Alanine,"pH, deaminase",C00041,CAS 56-41-7,264.26957193874944,50.31879382660338,46.75,10318.453914031848
ECP36,yahO,E.coli,E02,PM10,IF10a,R2,pH 9.5 + L-Alanine,"pH, deaminase",C00041,CAS 56-41-7,270.9034844589771,55.735731960970384,48.0,10673.772346292672
ECP34,yahO,E.coli,E02,PM11C,IF10a,R1,Cefazolin_2,"wall, cephalosporin",D02299,CAS 25953-19-9,281.52118793267607,65.22784390293339,11.75,11816.394062490594
ECP37,yahO,E.coli,E02,PM11C,IF10a,R2,Cefazolin_2,"wall, cephalosporin",D02299,CAS 25953-19-9,286.92103306729103,67.38594819360242,38.75,12050.50863479256
ECP32,yahO,E.coli,E03,PM09,IF10a,R1,3% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,169.280781831721,16.27794321153766,36.5,5623.44237006778
ECP35,yahO,E.coli,E03,PM09,IF10a,R2,3% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,155.70208704326018,16.184310115383823,41.0,4598.44217518067
ECP33,yahO,E.coli,E03,PM10,IF10a,R1,pH 9.5 + L-Arginine,"pH, deaminase",C00062,CAS 1119-34-2,205.69256756356177,44.85232926117925,48.0,8275.284166490026
ECP36,yahO,E.coli,E03,PM10,IF10a,R2,pH 9.5 + L-Arginine,"pH, deaminase",C00062,CAS 1119-34-2,209.38968230035007,45.17061792050902,48.0,8401.14657025657
ECP34,yahO,E.coli,E03,PM11C,IF10a,R1,Cefazolin_3,"wall, cephalosporin",D02299,CAS 25953-19-9,284.8040613942143,65.87036548725916,12.0,11845.105136192324
ECP37,yahO,E.coli,E03,PM11C,IF10a,R2,Cefazolin_3,"wall, cephalosporin",D02299,CAS 25953-19-9,289.13043773556024,67.62455215368823,11.75,12052.487131179554
ECP32,yahO,E.coli,E04,PM09,IF10a,R1,4% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,136.64119717100672,13.091968730768428,48.0,3023.908946107341
ECP35,yahO,E.coli,E04,PM09,IF10a,R2,4% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,155.12876688192603,18.564673019229645,48.0,3341.3570290144157
ECP33,yahO,E.coli,E04,PM10,IF10a,R1,pH 9.5 + L-Asparagine,"pH, deaminase",C00152,CAS 70-47-3,233.0700061022797,41.12005125793439,48.0,8621.640951540798
ECP36,yahO,E.coli,E04,PM10,IF10a,R2,pH 9.5 + L-Asparagine,"pH, deaminase",C00152,CAS 70-47-3,282.0259234037394,54.31100256749278,48.0,10830.976341967851
ECP34,yahO,E.coli,E04,PM11C,IF10a,R1,Cefazolin_4,"wall, cephalosporin",D02299,CAS 25953-19-9,291.31183998556014,68.02041692480918,11.75,12111.511973913864
ECP37,yahO,E.coli,E04,PM11C,IF10a,R2,Cefazolin_4,"wall, cephalosporin",D02299,CAS 25953-19-9,294.71153770671367,69.70021268385665,11.5,12339.46043258816
ECP32,yahO,E.coli,E05,PM09,IF10a,R1,5% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,109.99998381201372,9.392257307691722,45.75,1856.773027807929
ECP35,yahO,E.coli,E05,PM09,IF10a,R2,5% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,141.39974582288937,11.572471130315703,44.75,3689.619315717874
ECP33,yahO,E.coli,E05,PM10,IF10a,R1,pH 9.5 + L-Aspartic acid,"pH, deaminase",C00049,CAS 3792-50-5,215.9807683980272,45.40338602601332,46.0,8641.112000527442
ECP36,yahO,E.coli,E05,PM10,IF10a,R2,pH 9.5 + L-Aspartic acid,"pH, deaminase",C00049,CAS 3792-50-5,251.2888758348242,54.21728326894316,47.0,10203.121382442929
ECP34,yahO,E.coli,E05,PM11C,IF10a,R1,Enoxacin_1,DNA topoisomerase,D00310,CAS 74011-58-8,275.79974706729166,63.4131291752708,12.5,11477.587727674025
ECP37,yahO,E.coli,E05,PM11C,IF10a,R2,Enoxacin_1,DNA topoisomerase,D00310,CAS 74011-58-8,293.2475593990215,68.63492371324185,11.75,12254.433791780111
ECP32,yahO,E.coli,E06,PM09,IF10a,R1,6% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,82.57696749218812,8.041146911127726,48.0,940.1334400226598
ECP35,yahO,E.coli,E06,PM09,IF10a,R2,6% Sodium Formate,"osmotic sensitivity, sodium formate",C00058,CAS 141-53-7,110.33527202288064,12.64775942147702,48.0,1682.663952547646
ECP33,yahO,E.coli,E06,PM10,IF10a,R1,pH 9.5 + L-Glutamic acid,"pH, deaminase",C00025,CAS 142-47-2,227.6561158849142,46.77433262771518,48.0,9162.236223377313
ECP36,yahO,E.coli,E06,PM10,IF10a,R2,pH 9.5 + L-Glutamic acid,"pH, deaminase",C00025,CAS 142-47-2,236.42156147357656,47.3822671743622,48.0,9344.5532441071
ECP34,yahO,E.coli,E06,PM11C,IF10a,R1,Enoxacin_2,DNA topoisomerase,D00310,CAS 74011-58-8,290.06559077882923,67.57381445210547,12.0,12112.22956364285
ECP37,yahO,E.coli,E06,PM11C,IF10a,R2,Enoxacin_2,DNA topoisomerase,D00310,CAS 74011-58-8,294.513826341329,69.66995120725062,11.5,12336.15615512113
ECP32,yahO,E.coli,E07,PM09,IF10a,R1,2% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,241.5759266964912,44.89468726022994,48.0,9538.701517872943
ECP35,yahO,E.coli,E07,PM09,IF10a,R2,2% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,238.23998637199568,44.90327726989767,47.0,9401.895270191952
ECP33,yahO,E.coli,E07,PM10,IF10a,R1,pH 9.5 + L-Glutamine,"pH, deaminase",C00064,CAS 56-85-9,257.4306305844788,56.92090339248261,48.0,10695.436518594535
ECP36,yahO,E.coli,E07,PM10,IF10a,R2,pH 9.5 + L-Glutamine,"pH, deaminase",C00064,CAS 56-85-9,252.149752989784,56.16882338146468,47.0,10467.210466431305
ECP34,yahO,E.coli,E07,PM11C,IF10a,R1,Enoxacin_3,DNA topoisomerase,D00310,CAS 74011-58-8,285.2701246297912,64.79744165120468,12.5,11763.989819415005
ECP37,yahO,E.coli,E07,PM11C,IF10a,R2,Enoxacin_3,DNA topoisomerase,D00310,CAS 74011-58-8,263.2514228413309,50.62560299489314,38.75,10635.593348286731
ECP32,yahO,E.coli,E08,PM09,IF10a,R1,3% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,214.1166181022796,27.6668255784152,48.0,7595.380436811612
ECP35,yahO,E.coli,E08,PM09,IF10a,R2,3% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,225.8401497771707,27.944692298242643,48.0,7986.3386412103055
ECP33,yahO,E.coli,E08,PM10,IF10a,R1,pH 9.5 + Glycine,"pH, deaminase",C00037,CAS 56-40-6,185.83808843063255,42.7568579350517,48.0,7586.523909568003
ECP36,yahO,E.coli,E08,PM10,IF10a,R2,pH 9.5 + Glycine,"pH, deaminase",C00037,CAS 56-40-6,185.39693427473767,40.90011349930359,48.0,7495.586450327084
ECP34,yahO,E.coli,E08,PM11C,IF10a,R1,Enoxacin_4,DNA topoisomerase,D00310,CAS 74011-58-8,23.76551578846016,2.2355856049452925,38.75,977.679741742681
ECP37,yahO,E.coli,E08,PM11C,IF10a,R2,Enoxacin_4,DNA topoisomerase,D00310,CAS 74011-58-8,18.874729870998813,2.229582306427744,46.75,817.5070198118902
ECP32,yahO,E.coli,E09,PM09,IF10a,R1,4% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,145.38332622009742,15.585749057691345,48.0,4973.875565141458
ECP35,yahO,E.coli,E09,PM09,IF10a,R2,4% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,146.5700598555452,15.919390269229863,48.0,4983.502602626473
ECP33,yahO,E.coli,E09,PM10,IF10a,R1,pH 9.5 + L-Histidine,"pH, deaminase",C00135,CAS 5934-29-2,229.3102879388714,15.709421096152653,48.0,7518.832905216054
ECP36,yahO,E.coli,E09,PM10,IF10a,R2,pH 9.5 + L-Histidine,"pH, deaminase",C00135,CAS 5934-29-2,216.6209131064629,15.230616615383724,48.0,6992.925260951695
ECP34,yahO,E.coli,E09,PM11C,IF10a,R1,Nalidixic acid_1,DNA topoisomerase,D00183,CAS 3374-05-8,274.8266788269071,60.892385822748736,12.75,11283.3450991943
ECP37,yahO,E.coli,E09,PM11C,IF10a,R2,Nalidixic acid_1,DNA topoisomerase,D00183,CAS 3374-05-8,286.4085376153681,65.69380708558731,36.5,11893.690412182816
ECP32,yahO,E.coli,E10,PM09,IF10a,R1,5% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,102.82361439422482,9.697762999999496,41.75,3370.883740536049
ECP35,yahO,E.coli,E10,PM09,IF10a,R2,5% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,108.63308376026636,12.137742942307057,48.0,3634.008755913845
ECP33,yahO,E.coli,E10,PM10,IF10a,R1,pH 9.5 + L-Isoleucine,"pH, deaminase",C00407,CAS 73-32-5,235.2179655821737,47.0796261154278,48.0,9482.745046314649
ECP36,yahO,E.coli,E10,PM10,IF10a,R2,pH 9.5 + L-Isoleucine,"pH, deaminase",C00407,CAS 73-32-5,253.07902911431785,50.67663747360092,48.0,10095.815706100597
ECP34,yahO,E.coli,E10,PM11C,IF10a,R1,Nalidixic acid_2,DNA topoisomerase,D00183,CAS 3374-05-8,226.762422293256,29.241146735641934,41.75,8861.562739835346
ECP37,yahO,E.coli,E10,PM11C,IF10a,R2,Nalidixic acid_2,DNA topoisomerase,D00183,CAS 3374-05-8,242.43224544113409,30.13734881909301,48.0,9393.401527556714
ECP32,yahO,E.coli,E11,PM09,IF10a,R1,6% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,21.491804370191065,1.3247236730768464,36.0,843.2955835006376
ECP35,yahO,E.coli,E11,PM09,IF10a,R2,6% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,49.33428025066166,3.357016096153614,48.0,1086.536068005215
ECP33,yahO,E.coli,E11,PM10,IF10a,R1,pH 9.5 + L-Leucine,"pH, deaminase",C00123,CAS 61-90-5,230.8427168523863,38.39248659938141,48.0,9059.861605271566
ECP36,yahO,E.coli,E11,PM10,IF10a,R2,pH 9.5 + L-Leucine,"pH, deaminase",C00123,CAS 61-90-5,224.0432851063655,46.347043141367465,44.75,9014.902834959104
ECP34,yahO,E.coli,E11,PM11C,IF10a,R1,Nalidixic acid_3,DNA topoisomerase,D00183,CAS 3374-05-8,39.67941765730385,3.005263938846497,48.0,1243.8007406274214
ECP37,yahO,E.coli,E11,PM11C,IF10a,R2,Nalidixic acid_3,DNA topoisomerase,D00183,CAS 3374-05-8,39.03145594979938,4.702355733259935,48.0,972.4117821793864
ECP32,yahO,E.coli,E12,PM09,IF10a,R1,7% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,22.43257925347904,1.3797056153845375,48.0,949.0965129631106
ECP35,yahO,E.coli,E12,PM09,IF10a,R2,7% Urea,"osmotic sensitivity, urea",C00086,CAS 57-13-6,21.667932634167173,1.1666460384615078,48.0,910.358854013464
ECP33,yahO,E.coli,E12,PM10,IF10a,R1,pH 9.5 + L-Lysine,"pH, deaminase",C00047,CAS 657-27-2,211.17804031729543,37.23126014268348,26.75,8610.77356906265
ECP36,yahO,E.coli,E12,PM10,IF10a,R2,pH 9.5 + L-Lysine,"pH, deaminase",C00047,CAS 657-27-2,224.11456073556397,38.81400579857996,36.0,9115.559567456376
ECP34,yahO,E.coli,E12,PM11C,IF10a,R1,Nalidixic acid_4,DNA topoisomerase,D00183,CAS 3374-05-8,23.68481252403709,2.3542337608338784,12.5,1035.404200052175
ECP37,yahO,E.coli,E12,PM11C,IF10a,R2,Nalidixic acid_4,DNA topoisomerase,D00183,CAS 3374-05-8,27.00426255288305,2.549283176496587,41.0,1168.19743642271
ECP32,yahO,E.coli,F01,PM09,IF10a,R1,1% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,284.5929709772051,56.17051526412217,48.0,11717.581476792606
ECP35,yahO,E.coli,F01,PM09,IF10a,R2,1% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,292.64890370494334,59.86807004000912,48.0,11946.365183054117
ECP33,yahO,E.coli,F01,PM10,IF10a,R1,pH 9.5 + L-Methionine,"pH, deaminase",C00073,CAS 63-68-3,228.3720041225988,46.71608149066293,48.0,9119.621332940298
ECP36,yahO,E.coli,F01,PM10,IF10a,R2,pH 9.5 + L-Methionine,"pH, deaminase",C00073,CAS 63-68-3,220.5263105721025,46.54496123009176,38.0,8999.309880398781
ECP34,yahO,E.coli,F01,PM11C,IF10a,R1,Chloramphenicol_1,"protein synthesis, amphenicol",D00104,CAS 56-75-7,294.3265762307522,60.60137448345347,18.75,12177.459734023088
ECP37,yahO,E.coli,F01,PM11C,IF10a,R2,Chloramphenicol_1,"protein synthesis, amphenicol",D00104,CAS 56-75-7,300.9390883076748,65.8470175972347,19.75,12373.03479089868
ECP32,yahO,E.coli,F02,PM09,IF10a,R1,2% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,256.36788443438905,44.0809259193772,48.0,10245.513753359908
ECP35,yahO,E.coli,F02,PM09,IF10a,R2,2% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,275.8984529193206,43.76180797730291,48.0,10707.616536064754
ECP33,yahO,E.coli,F02,PM10,IF10a,R1,pH 9.5 + L-Phenylalanine,"pH, deaminase",C00079,CAS 63-91-2,226.1085538028714,45.98053599123631,38.5,9280.890401411123
ECP36,yahO,E.coli,F02,PM10,IF10a,R2,pH 9.5 + L-Phenylalanine,"pH, deaminase",C00079,CAS 63-91-2,249.49838655767772,50.06001479940062,37.5,10041.620877679255
ECP34,yahO,E.coli,F02,PM11C,IF10a,R1,Chloramphenicol_2,"protein synthesis, amphenicol",D00104,CAS 56-75-7,270.9186067884459,27.99188894230599,25.75,10273.482884953868
ECP37,yahO,E.coli,F02,PM11C,IF10a,R2,Chloramphenicol_2,"protein synthesis, amphenicol",D00104,CAS 56-75-7,291.37848505286775,32.66078807692145,24.0,11046.001474326587
ECP32,yahO,E.coli,F03,PM09,IF10a,R1,3% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,252.92420234201336,23.444439769229405,48.0,7183.988385884149
ECP35,yahO,E.coli,F03,PM09,IF10a,R2,3% Sodium Lactate,"osmotic sensitivity, sodium lactate",C13960,CAS 72-17-3,265.1861146422942,26.49747136538309,46.5,7705.543597128165
ECP33,yahO,E.coli,F03,PM10,IF10a,R1,pH 9.5 + L-Proline,"pH, deaminase",C00148,CAS 147-85-3,262.4087529001965,41.452742683898464,48.0,11130.640792610657
