PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC,Growth,Control Well Growth_x,Control Well Growth_y
ECP45,ydcD,E.coli,F09,PM12B,IF10a,R1,5-Fluoroorotic acid_1,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,299.4081379701189,53.439759659008814,48.0,12434.570113341435,1,0,0
ECP45,ydcD,E.coli,F10,PM12B,IF10a,R1,5-Fluoroorotic acid_2,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,273.1410394296307,49.921412643460826,47.5,11194.933734354425,1,0,0
ECP45,ydcD,E.coli,F11,PM12B,IF10a,R1,5-Fluoroorotic acid_3,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,269.29666945923344,49.11596568198854,48.0,10984.514118619434,1,0,0
ECP45,ydcD,E.coli,F12,PM12B,IF10a,R1,5-Fluoroorotic acid_4,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,298.6718423478188,56.344816115738354,48.0,12309.324706811825,1,0,0
ECP45,ydcD,E.coli,G01,PM12B,IF10a,R1,Spectinomycin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,303.4034001538286,50.46527349873804,40.25,12569.348374351048,1,0,0
ECP45,ydcD,E.coli,G02,PM12B,IF10a,R1,Spectinomycin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,299.80286132209795,47.913833242603346,18.75,12307.250487615818,1,0,0
ECP45,ydcD,E.coli,G03,PM12B,IF10a,R1,Spectinomycin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,298.8764231105596,49.22073743271767,18.75,12194.229749066213,1,0,0
ECP45,ydcD,E.coli,G04,PM12B,IF10a,R1,Spectinomycin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,320.4668834567122,47.71965859420925,26.5,12908.882807390493,1,0,0
ECP45,ydcD,E.coli,G05,PM12B,IF10a,R1,Sulfamethoxazole_1,"folate antagonist, PABA analog",D00447,CAS 723-46-6,314.5727783868197,46.373892961202046,46.25,12338.612841583366,1,0,0
ECP45,ydcD,E.coli,G06,PM12B,IF10a,R1,Sulfamethoxazole_2,"folate antagonist, PABA analog",D00447,CAS 723-46-6,315.3766022491249,35.194932735865564,48.0,11433.467255777832,1,0,0
ECP45,ydcD,E.coli,G07,PM12B,IF10a,R1,Sulfamethoxazole_3,"folate antagonist, PABA analog",D00447,CAS 723-46-6,298.49721625066184,27.13203029780459,48.0,8934.220687702997,1,0,0
ECP45,ydcD,E.coli,G08,PM12B,IF10a,R1,Sulfamethoxazole_4,"folate antagonist, PABA analog",D00447,CAS 723-46-6,198.4826478715958,20.792444840930358,48.0,6053.154953960402,1,0,0
ECP45,ydcD,E.coli,G09,PM12B,IF10a,R1,L-Aspartic-b-hydroxamate_1,tRNA synthetase,,CAS 1955-68-6,298.35045005286725,51.90723202002482,37.25,12229.144538563074,1,0,0
ECP45,ydcD,E.coli,G10,PM12B,IF10a,R1,L-Aspartic-b-hydroxamate_2,tRNA synthetase,,CAS 1955-68-6,290.1723661922909,49.62180450188089,31.75,11771.674052543825,1,0,0
ECP45,ydcD,E.coli,G11,PM12B,IF10a,R1,L-Aspartic-b-hydroxamate_3,tRNA synthetase,,CAS 1955-68-6,279.3347710840947,36.03607805308104,48.0,9719.470906269868,1,0,0
ECP45,ydcD,E.coli,G12,PM12B,IF10a,R1,L-Aspartic-b-hydroxamate_4,tRNA synthetase,,CAS 1955-68-6,185.53487793426123,36.4891506381922,48.0,7554.975402859327,1,0,0
ECP45,ydcD,E.coli,H01,PM12B,IF10a,R1,Spiramycin_1,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,324.59405221821885,57.510245710877825,48.0,13644.91375541305,1,0,0
ECP45,ydcD,E.coli,H02,PM12B,IF10a,R1,Spiramycin_2,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,320.77695642107045,57.42320905018278,48.0,13511.95140308411,1,0,0
ECP45,ydcD,E.coli,H03,PM12B,IF10a,R1,Spiramycin_3,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,309.08460591825127,55.82452535702373,32.0,12936.000153573195,1,0,0
ECP45,ydcD,E.coli,H04,PM12B,IF10a,R1,Spiramycin_4,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,35.50659392845556,2.771408782258902,48.0,1313.5603508163063,0,0,0
ECP45,ydcD,E.coli,H05,PM12B,IF10a,R1,Rifampicin_1,RNA polymerase,D00211,CAS 13292-46-1,320.2096568847406,56.90346104062587,46.75,13425.979619283375,1,0,0
ECP45,ydcD,E.coli,H06,PM12B,IF10a,R1,Rifampicin_2,RNA polymerase,D00211,CAS 13292-46-1,319.4133535456331,59.105006087645165,48.0,13390.859546393196,1,0,0
ECP45,ydcD,E.coli,H07,PM12B,IF10a,R1,Rifampicin_3,RNA polymerase,D00211,CAS 13292-46-1,313.18941398555864,58.79655443183094,33.25,13269.862353390741,1,0,0
ECP45,ydcD,E.coli,H08,PM12B,IF10a,R1,Rifampicin_4,RNA polymerase,D00211,CAS 13292-46-1,306.2471037315803,60.46494958125015,48.0,12860.030119434192,1,0,0
ECP45,ydcD,E.coli,H09,PM12B,IF10a,R1,Dodecyltrimethyl ammonium bromide_1,"membrane, detergent, cationic",C20389,CAS 1119-94-4,312.95483099036653,58.80519409548401,29.75,13287.989302158672,1,0,0
ECP45,ydcD,E.coli,H10,PM12B,IF10a,R1,Dodecyltrimethyl ammonium bromide_2,"membrane, detergent, cationic",C20389,CAS 1119-94-4,319.5266958838899,52.5755601800812,48.0,13116.192439609982,1,0,0
ECP45,ydcD,E.coli,H11,PM12B,IF10a,R1,Dodecyltrimethyl ammonium bromide_3,"membrane, detergent, cationic",C20389,CAS 1119-94-4,243.22598651921663,23.572078976076284,37.0,9055.659324012315,1,0,0
ECP45,ydcD,E.coli,H12,PM12B,IF10a,R1,Dodecyltrimethyl ammonium bromide_4,"membrane, detergent, cationic",C20389,CAS 1119-94-4,45.74122129223939,4.030697557676149,48.0,1584.4447911924503,0,0,0
ECP46,ydcD,E.coli,A01,PM11C,IF10a,R2,Amikacin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,329.6927407740194,59.79513552684432,33.75,13883.943565243437,1,0,0
ECP46,ydcD,E.coli,A02,PM11C,IF10a,R2,Amikacin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,319.8203437980583,59.07345256419853,34.0,13418.412128094425,1,0,0
ECP46,ydcD,E.coli,A03,PM11C,IF10a,R2,Amikacin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,318.3232974759432,58.60529448875252,39.75,13336.564466336593,1,0,0
ECP46,ydcD,E.coli,A04,PM11C,IF10a,R2,Amikacin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,322.50599943267355,60.04289148619728,35.25,13470.370214428112,1,0,0
ECP46,ydcD,E.coli,A05,PM11C,IF10a,R2,Chlortetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,326.88720950959646,61.608146622715026,39.75,13676.22499354761,1,0,0
ECP46,ydcD,E.coli,A06,PM11C,IF10a,R2,Chlortetracycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,323.4628545192121,65.75205995187457,39.75,13331.079173341866,1,0,0
ECP46,ydcD,E.coli,A07,PM11C,IF10a,R2,Chlortetracycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,299.9160970609321,28.417580192306104,45.5,5717.137176155587,1,0,0
ECP46,ydcD,E.coli,A08,PM11C,IF10a,R2,Chlortetracycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,172.2035242397639,21.75438733319055,46.5,2038.5572458994811,1,0,0
ECP46,ydcD,E.coli,A09,PM11C,IF10a,R2,Lincomycin_1,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,313.4774496249818,57.694427263154694,34.5,13100.795263986107,1,0,0
ECP46,ydcD,E.coli,A10,PM11C,IF10a,R2,Lincomycin_2,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,312.16807629325115,58.26437454349491,39.25,13064.747203825289,1,0,0
ECP46,ydcD,E.coli,A11,PM11C,IF10a,R2,Lincomycin_3,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,308.0164777862608,58.796425512432165,44.0,12492.526526868782,1,0,0
ECP46,ydcD,E.coli,A12,PM11C,IF10a,R2,Lincomycin_4,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,176.550002850508,10.500662307691584,48.0,6136.786656702846,1,0,0
ECP46,ydcD,E.coli,B01,PM11C,IF10a,R2,Amoxicillin_1,"wall, lactam",D07452,CAS 26787-78-0,316.08662515863546,57.22711415278832,38.75,13256.215454669222,1,0,0
ECP46,ydcD,E.coli,B02,PM11C,IF10a,R2,Amoxicillin_2,"wall, lactam",D07452,CAS 26787-78-0,296.9434540240214,55.95292703972382,19.25,12384.398301068484,1,0,0
ECP46,ydcD,E.coli,B03,PM11C,IF10a,R2,Amoxicillin_3,"wall, lactam",D07452,CAS 26787-78-0,298.10208609132883,55.34961185863904,19.25,12280.956878624382,1,0,0
ECP46,ydcD,E.coli,B04,PM11C,IF10a,R2,Amoxicillin_4,"wall, lactam",D07452,CAS 26787-78-0,298.29796388459806,56.4438546228148,19.75,12458.168880368814,1,0,0
ECP46,ydcD,E.coli,B05,PM11C,IF10a,R2,Cloxacillin_1,"wall, lactam",D02231,CAS 7081-44-9,308.08890534613585,55.54952026695514,20.0,12797.390022826195,1,0,0
ECP46,ydcD,E.coli,B06,PM11C,IF10a,R2,Cloxacillin_2,"wall, lactam",D02231,CAS 7081-44-9,290.53503012979075,48.621868241958055,19.25,12129.067722135334,1,0,0
ECP46,ydcD,E.coli,B07,PM11C,IF10a,R2,Cloxacillin_3,"wall, lactam",D02231,CAS 7081-44-9,285.5183753172912,52.757376266624874,19.25,11796.149840905577,1,0,0
ECP46,ydcD,E.coli,B08,PM11C,IF10a,R2,Cloxacillin_4,"wall, lactam",D02231,CAS 7081-44-9,284.6912510528681,50.33677584314762,19.25,11704.45057737897,1,0,0
ECP46,ydcD,E.coli,B09,PM11C,IF10a,R2,Lomefloxacin_1,DNA topoisomerase,D00873,CAS 98079-52-8,299.6904258028672,54.598860497386795,33.25,12476.021195024825,1,0,0
ECP46,ydcD,E.coli,B10,PM11C,IF10a,R2,Lomefloxacin_2,DNA topoisomerase,D00873,CAS 98079-52-8,284.872739399022,53.078937356483834,19.25,11877.033492293944,1,0,0
ECP46,ydcD,E.coli,B11,PM11C,IF10a,R2,Lomefloxacin_3,DNA topoisomerase,D00873,CAS 98079-52-8,291.6765648845985,52.14773745812056,39.75,12073.132180061037,1,0,0
ECP46,ydcD,E.coli,B12,PM11C,IF10a,R2,Lomefloxacin_4,DNA topoisomerase,D00873,CAS 98079-52-8,32.12918894711352,2.3791164607502537,32.25,1380.2131047346115,0,0,0
ECP46,ydcD,E.coli,C01,PM11C,IF10a,R2,Bleomycin_1,"DNA damage, oxidation",D02177,CAS 9041-93-4,316.0742040528663,57.498141148596574,34.0,13228.166712976199,1,0,0
ECP46,ydcD,E.coli,C02,PM11C,IF10a,R2,Bleomycin_2,"DNA damage, oxidation",D02177,CAS 9041-93-4,293.22847597594455,54.60799771415054,19.5,12203.963574692261,1,0,0
ECP46,ydcD,E.coli,C03,PM11C,IF10a,R2,Bleomycin_3,"DNA damage, oxidation",D02177,CAS 9041-93-4,295.9891030720982,55.225780755175606,19.5,12313.770073904698,1,0,0
ECP46,ydcD,E.coli,C04,PM11C,IF10a,R2,Bleomycin_4,"DNA damage, oxidation",D02177,CAS 9041-93-4,301.97457232209797,57.24876130960308,19.0,12464.809209096005,1,0,0
ECP46,ydcD,E.coli,C05,PM11C,IF10a,R2,Colistin_1,"membrane, cyclic peptide",D02138,CAS 1264-72-8,314.9964687740203,56.581331495307495,33.5,13021.874775803939,1,0,0
ECP46,ydcD,E.coli,C06,PM11C,IF10a,R2,Colistin_2,"membrane, cyclic peptide",D02138,CAS 1264-72-8,319.16729191344297,65.47675142311778,39.75,12800.362109929965,1,0,0
ECP46,ydcD,E.coli,C07,PM11C,IF10a,R2,Colistin_3,"membrane, cyclic peptide",D02138,CAS 1264-72-8,21.63447550961413,1.8148451730768187,39.25,912.6434888210295,0,0,0
ECP46,ydcD,E.coli,C08,PM11C,IF10a,R2,Colistin_4,"membrane, cyclic peptide",D02138,CAS 1264-72-8,21.874688096152582,1.4493161538460768,37.75,871.8131437265092,0,0,0
ECP46,ydcD,E.coli,C09,PM11C,IF10a,R2,Minocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,304.39473046632844,55.4836611646931,32.5,12695.716961889035,1,0,0
ECP46,ydcD,E.coli,C10,PM11C,IF10a,R2,Minocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,288.23041270190623,59.91818828472458,34.25,12290.878460016365,1,0,0
ECP46,ydcD,E.coli,C11,PM11C,IF10a,R2,Minocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,254.88665040519084,11.507442634614677,48.0,6913.241935449164,1,0,0
ECP46,ydcD,E.coli,C12,PM11C,IF10a,R2,Minocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,44.20379431730512,4.110888790930005,39.75,1986.0038042104911,0,0,0
ECP46,ydcD,E.coli,D01,PM11C,IF10a,R2,Capreomycin_1,protein synthesis,D00135,CAS 1405-37-4,317.70858941825077,56.5879345486934,33.25,13208.530584544762,1,0,0
ECP46,ydcD,E.coli,D02,PM11C,IF10a,R2,Capreomycin_2,protein synthesis,D00135,CAS 1405-37-4,300.10416229325176,55.54849132447487,19.25,12486.315793432852,1,0,0
ECP46,ydcD,E.coli,D03,PM11C,IF10a,R2,Capreomycin_3,protein synthesis,D00135,CAS 1405-37-4,303.93031284132843,57.929980476160495,36.0,12643.913262528273,1,0,0
ECP46,ydcD,E.coli,D04,PM11C,IF10a,R2,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,309.81272591825126,59.789472802273735,40.75,12701.737079846142,1,0,0
ECP46,ydcD,E.coli,D05,PM11C,IF10a,R2,Demeclocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,322.2010564422891,59.562281820066005,34.75,13348.294682878066,1,0,0
ECP46,ydcD,E.coli,D06,PM11C,IF10a,R2,Demeclocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,329.2663217836347,68.18635921013708,34.75,13661.843220326693,1,0,0
ECP46,ydcD,E.coli,D07,PM11C,IF10a,R2,Demeclocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,240.14583329053187,13.91181678846084,48.0,3632.8352414858846,1,0,0
ECP46,ydcD,E.coli,D08,PM11C,IF10a,R2,Demeclocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,28.31651160576758,2.3352437567875484,35.75,1111.8067134299945,0,0,0
ECP46,ydcD,E.coli,D09,PM11C,IF10a,R2,Nafcillin_1,"wall, lactam",D00928,CAS 7177-50-6,300.7248695624827,48.88159816560335,39.5,12501.31846718292,1,0,0
ECP46,ydcD,E.coli,D10,PM11C,IF10a,R2,Nafcillin_2,"wall, lactam",D00928,CAS 7177-50-6,294.6159453557522,54.51446929644135,19.25,12192.373794466817,1,0,0
ECP46,ydcD,E.coli,D11,PM11C,IF10a,R2,Nafcillin_3,"wall, lactam",D00928,CAS 7177-50-6,283.9125490576759,47.41650617640789,19.5,11668.663158713567,1,0,0
ECP46,ydcD,E.coli,D12,PM11C,IF10a,R2,Nafcillin_4,"wall, lactam",D00928,CAS 7177-50-6,301.8579271586363,51.60073317896445,39.25,12506.512564746568,1,0,0
ECP46,ydcD,E.coli,E01,PM11C,IF10a,R2,Cefazolin_1,"wall, cephalosporin",D02299,CAS 25953-19-9,327.53723094332065,59.292295473141166,44.75,13626.113024686885,1,0,0
ECP46,ydcD,E.coli,E02,PM11C,IF10a,R2,Cefazolin_2,"wall, cephalosporin",D02299,CAS 25953-19-9,298.0680191682519,53.31480794424624,33.5,12324.56484028928,1,0,0
ECP46,ydcD,E.coli,E03,PM11C,IF10a,R2,Cefazolin_3,"wall, cephalosporin",D02299,CAS 25953-19-9,312.07038111055874,56.945070832350666,33.5,12955.211580542353,1,0,0
ECP46,ydcD,E.coli,E04,PM11C,IF10a,R2,Cefazolin_4,"wall, cephalosporin",D02299,CAS 25953-19-9,314.7555958413278,60.49240880814625,19.5,13146.931464152742,1,0,0
ECP46,ydcD,E.coli,E05,PM11C,IF10a,R2,Enoxacin_1,DNA topoisomerase,D00310,CAS 74011-58-8,319.17335393748147,57.920636037050826,32.5,13158.01070195367,1,0,0
ECP46,ydcD,E.coli,E06,PM11C,IF10a,R2,Enoxacin_2,DNA topoisomerase,D00310,CAS 74011-58-8,321.505414144212,60.05589540268704,40.0,13341.0643439612,1,0,0
ECP46,ydcD,E.coli,E07,PM11C,IF10a,R2,Enoxacin_3,DNA topoisomerase,D00310,CAS 74011-58-8,255.105427265773,25.042530365383186,48.0,8646.507620883604,1,0,0
ECP46,ydcD,E.coli,E08,PM11C,IF10a,R2,Enoxacin_4,DNA topoisomerase,D00310,CAS 74011-58-8,22.46206625480639,2.15016389678987,16.75,932.9372506023371,0,0,0
ECP46,ydcD,E.coli,E09,PM11C,IF10a,R2,Nalidixic acid_1,DNA topoisomerase,D00183,CAS 3374-05-8,319.8740653701739,53.36431792881865,35.5,12996.185690211136,1,0,0
ECP46,ydcD,E.coli,E10,PM11C,IF10a,R2,Nalidixic acid_2,DNA topoisomerase,D00183,CAS 3374-05-8,296.5029090047904,38.21201139886011,39.5,11103.928091148033,1,0,0
ECP46,ydcD,E.coli,E11,PM11C,IF10a,R2,Nalidixic acid_3,DNA topoisomerase,D00183,CAS 3374-05-8,25.431728168267757,2.561536141174514,39.0,1058.439908813489,0,0,0
ECP46,ydcD,E.coli,E12,PM11C,IF10a,R2,Nalidixic acid_4,DNA topoisomerase,D00183,CAS 3374-05-8,31.80008792788277,2.26569894230758,35.25,1366.287827936149,0,0,0
ECP46,ydcD,E.coli,F01,PM11C,IF10a,R2,Chloramphenicol_1,"protein synthesis, amphenicol",D00104,CAS 56-75-7,314.30535185575087,55.37866065336095,41.5,12552.729143175846,1,0,0
ECP46,ydcD,E.coli,F02,PM11C,IF10a,R2,Chloramphenicol_2,"protein synthesis, amphenicol",D00104,CAS 56-75-7,307.8785047902329,42.8657732136362,48.0,11222.965502681498,1,0,0
ECP46,ydcD,E.coli,F03,PM11C,IF10a,R2,Chloramphenicol_3,"protein synthesis, amphenicol",D00104,CAS 56-75-7,70.25259011867153,2.7601232499998787,48.0,1970.8003726863108,0,0,0
ECP46,ydcD,E.coli,F04,PM11C,IF10a,R2,Chloramphenicol_4,"protein synthesis, amphenicol",D00104,CAS 56-75-7,23.291426644229414,1.4069039268202985,33.5,929.3636393296804,0,0,0
ECP46,ydcD,E.coli,F05,PM11C,IF10a,R2,Erythromycin_1,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,318.07123706728925,58.32719968905667,34.0,13110.295543876186,1,0,0
ECP46,ydcD,E.coli,F06,PM11C,IF10a,R2,Erythromycin_2,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,319.41576608651997,60.0709597879935,20.75,13269.353283213233,1,0,0
ECP46,ydcD,E.coli,F07,PM11C,IF10a,R2,Erythromycin_3,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,312.78092998075107,60.738549078328106,20.5,13024.628876814346,1,0,0
ECP46,ydcD,E.coli,F08,PM11C,IF10a,R2,Erythromycin_4,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,306.68446241344367,57.547315456615934,19.25,12753.980457837279,1,0,0
ECP46,ydcD,E.coli,F09,PM11C,IF10a,R2,Neomycin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,310.9961395288281,56.99115981121349,31.0,12894.2099114402,1,0,0
ECP46,ydcD,E.coli,F10,PM11C,IF10a,R2,Neomycin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,304.4405012740209,54.17503211703797,34.5,12583.11778817537,1,0,0
ECP46,ydcD,E.coli,F11,PM11C,IF10a,R2,Neomycin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,303.21971866825163,54.22759264223828,33.75,12605.241643044366,1,0,0
ECP46,ydcD,E.coli,F12,PM11C,IF10a,R2,Neomycin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,314.0655590560073,56.406270060397446,43.0,13144.968126427117,1,0,0
ECP46,ydcD,E.coli,G01,PM11C,IF10a,R2,Ceftriaxone_1,"wall, cephalosporin",D00924,CAS 104376-79-6,325.8033005624811,60.38074962247231,40.5,13557.926664223043,1,0,0
ECP46,ydcD,E.coli,G02,PM11C,IF10a,R2,Ceftriaxone_2,"wall, cephalosporin",D00924,CAS 104376-79-6,303.61929562979003,55.75568084539407,34.5,12631.01273848751,1,0,0
ECP46,ydcD,E.coli,G03,PM11C,IF10a,R2,Ceftriaxone_3,"wall, cephalosporin",D00924,CAS 104376-79-6,307.81620263459746,56.972947292078175,19.25,12678.319696140868,1,0,0
ECP46,ydcD,E.coli,G04,PM11C,IF10a,R2,Ceftriaxone_4,"wall, cephalosporin",D00924,CAS 104376-79-6,311.49310304805886,55.25328139283522,38.5,12888.133306302572,1,0,0
ECP46,ydcD,E.coli,G05,PM11C,IF10a,R2,Gentamicin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,315.8443469230585,55.16690888590199,37.25,12875.777266238094,1,0,0
ECP46,ydcD,E.coli,G06,PM11C,IF10a,R2,Gentamicin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,324.9709008894042,59.91009979237356,39.75,13484.090221334272,1,0,0
ECP46,ydcD,E.coli,G07,PM11C,IF10a,R2,Gentamicin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,323.32825090863514,58.93556190225786,40.25,13321.314578590987,1,0,0
ECP46,ydcD,E.coli,G08,PM11C,IF10a,R2,Gentamicin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,320.9370449567122,61.57083713695738,37.0,13316.036025134526,1,0,0
ECP46,ydcD,E.coli,G09,PM11C,IF10a,R2,Potassium tellurite_1,toxic anion,,CAS 123333-66-4,310.3032694038282,55.94230487763298,40.0,12822.00418812189,1,0,0
ECP46,ydcD,E.coli,G10,PM11C,IF10a,R2,Potassium tellurite_2,toxic anion,,CAS 123333-66-4,320.80051267026266,56.796229172373046,44.75,13162.90142796463,1,0,0
ECP46,ydcD,E.coli,G11,PM11C,IF10a,R2,Potassium tellurite_3,toxic anion,,CAS 123333-66-4,320.9511822451737,57.4977614403839,41.5,13010.64181435993,1,0,0
ECP46,ydcD,E.coli,G12,PM11C,IF10a,R2,Potassium tellurite_4,toxic anion,,CAS 123333-66-4,315.6928807836355,29.358642134614,40.5,11648.49676570833,1,0,0
ECP46,ydcD,E.coli,H01,PM11C,IF10a,R2,Cephalothin_1,"wall, cephalosporin",D00907,CAS 58-71-9,324.6452004855581,58.42940847468287,34.0,13524.671326152293,1,0,0
ECP46,ydcD,E.coli,H02,PM11C,IF10a,R2,Cephalothin_2,"wall, cephalosporin",D00907,CAS 58-71-9,323.22491899517354,60.93322846757326,33.0,13475.608281728199,1,0,0
ECP46,ydcD,E.coli,H03,PM11C,IF10a,R2,Cephalothin_3,"wall, cephalosporin",D00907,CAS 58-71-9,324.9125078845965,61.735850540102774,40.5,13535.95134985201,1,0,0
ECP46,ydcD,E.coli,H04,PM11C,IF10a,R2,Cephalothin_4,"wall, cephalosporin",D00907,CAS 58-71-9,331.24461300959626,63.145972723625846,34.0,13818.774930434818,1,0,0
ECP46,ydcD,E.coli,H05,PM11C,IF10a,R2,Kanamycin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,330.91023503844235,61.67524690291668,34.25,13757.1002194598,1,0,0
ECP46,ydcD,E.coli,H06,PM11C,IF10a,R2,Kanamycin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,328.97184894342325,62.463946570649114,43.0,13695.505049179976,1,0,0
ECP46,ydcD,E.coli,H07,PM11C,IF10a,R2,Kanamycin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,331.3571766826732,62.50251297137936,40.0,13811.658967402574,1,0,0
ECP46,ydcD,E.coli,H08,PM11C,IF10a,R2,Kanamycin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,325.03523907690425,60.98146159799319,39.0,13538.214520409874,1,0,0
ECP46,ydcD,E.coli,H09,PM11C,IF10a,R2,Ofloxacin_1,DNA topoisomerase,D00453,CAS 82419-36-1,320.58692820671206,59.947110262614046,35.25,13353.616763465569,1,0,0
ECP46,ydcD,E.coli,H10,PM11C,IF10a,R2,Ofloxacin_2,DNA topoisomerase,D00453,CAS 82419-36-1,315.61596810094335,59.19156706256001,38.75,13108.939140996401,1,0,0
ECP46,ydcD,E.coli,H11,PM11C,IF10a,R2,Ofloxacin_3,DNA topoisomerase,D00453,CAS 82419-36-1,300.6291877355594,52.04069437676901,41.25,12145.673413083272,1,0,0
ECP46,ydcD,E.coli,H12,PM11C,IF10a,R2,Ofloxacin_4,DNA topoisomerase,D00453,CAS 82419-36-1,30.63401645672899,2.410641513467226,16.25,1304.977295062354,0,0,0
ECP47,ydcD,E.coli,A01,PM12B,IF10a,R2,Penicillin G_1,"wall, lactam",D00868,CAS 69-57-8,326.9871647198838,56.48943145507087,48.0,13626.317055323601,1,0,0
ECP47,ydcD,E.coli,A02,PM12B,IF10a,R2,Penicillin G_2,"wall, lactam",D00868,CAS 69-57-8,320.4278152985572,54.04292332255852,48.0,13090.527066974588,1,0,0
ECP47,ydcD,E.coli,A03,PM12B,IF10a,R2,Penicillin G_3,"wall, lactam",D00868,CAS 69-57-8,317.05961762281237,55.36247056407012,48.0,13066.227622658811,1,0,0
ECP47,ydcD,E.coli,A04,PM12B,IF10a,R2,Penicillin G_4,"wall, lactam",D00868,CAS 69-57-8,322.99244009835223,56.52621513400766,48.0,13273.141258614349,1,0,0
ECP47,ydcD,E.coli,A05,PM12B,IF10a,R2,Tetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,325.63947600307347,62.68140136181489,48.0,13614.747946997612,1,0,0
